2014-11-06 20:26:49,10|582
2014-11-06 20:26:49,12|443
2014-11-06 20:26:49,14|479
2014-11-06 20:26:49,16|718
2014-11-06 20:26:49,18|863
2014-11-06 20:26:49,20|351
2014-11-06 20:26:49,22|569
2014-11-06 20:26:49,24|136
2014-11-06 20:26:49,26|306
2014-11-06 20:26:49,28|778
2014-11-06 20:26:49,30|668
2014-11-06 20:26:49,32|515
2014-11-06 20:26:49,34|151
2014-11-06 20:26:49,36|719
2014-11-06 20:26:49,38|809
2014-11-06 20:26:49,40|422
2014-11-06 20:26:49,42|630
2014-11-06 20:26:49,44|220
2014-11-06 20:26:49,46|26
2014-11-06 20:26:49,48|184
2014-11-06 20:26:49,50|140
2014-11-06 20:26:49,52|284
2014-11-06 20:26:49,54|217
2014-11-06 20:26:49,56|517
2014-11-06 20:26:49,58|98
2014-11-06 20:26:49,60|346
2014-11-06 20:26:49,62|289
2014-11-06 20:26:49,64|593
2014-11-06 20:26:49,66|998
2014-11-06 20:26:49,68|452
2014-11-06 20:26:49,70|987
2014-11-06 20:26:49,72|787
2014-11-06 20:26:49,74|802
2014-11-06 20:26:49,76|503
2014-11-06 20:26:49,78|750
2014-11-06 20:26:49,80|905
2014-11-06 20:26:49,82|446
2014-11-06 20:26:49,84|674
2014-11-06 20:26:49,86|690
2014-11-06 20:26:49,88|957
2014-11-06 20:26:49,90|675
2014-11-06 20:26:49,92|108
2014-11-06 20:26:49,94|694
2014-11-06 20:26:49,96|154
2014-11-06 20:26:49,98|886
2014-11-06 20:26:49,100|509
2014-11-06 20:26:49,102|402
2014-11-06 20:26:49,104|296
2014-11-06 20:26:49,106|919
2014-11-06 20:26:49,108|379
2014-11-06 20:26:49,110|38
2014-11-06 20:26:49,112|102
2014-11-06 20:26:49,114|368
2014-11-06 20:26:49,116|674
2014-11-06 20:26:49,118|293
2014-11-06 20:26:49,120|871
2014-11-06 20:26:49,122|942
2014-11-06 20:26:49,124|147
2014-11-06 20:26:49,126|310
2014-11-06 20:26:49,128|856
2014-11-06 20:26:49,130|177
2014-11-06 20:26:49,132|298
2014-11-06 20:26:49,134|587
2014-11-06 20:26:49,136|899
2014-11-06 20:26:49,138|963
2014-11-06 20:26:49,140|394
2014-11-06 20:26:49,142|369
2014-11-06 20:26:49,144|49
2014-11-06 20:26:49,146|355
2014-11-06 20:26:49,148|772
2014-11-06 20:26:49,150|226
2014-11-06 20:26:49,152|547
2014-11-06 20:26:49,154|183
2014-11-06 20:26:49,156|698
2014-11-06 20:26:49,158|678
2014-11-06 20:26:49,160|639
2014-11-06 20:26:49,162|826
2014-11-06 20:26:49,164|954
2014-11-06 20:26:49,166|213
2014-11-06 20:26:49,168|591
2014-11-06 20:26:49,170|578
2014-11-06 20:26:49,172|375
2014-11-06 20:26:49,174|35
2014-11-06 20:26:49,176|572
2014-11-06 20:26:49,178|635
2014-11-06 20:26:49,180|680
2014-11-06 20:26:49,182|292
2014-11-06 20:26:49,184|963
2014-11-06 20:26:49,186|744
2014-11-06 20:26:49,188|330
2014-11-06 20:26:49,190|713
2014-11-06 20:26:49,192|749
2014-11-06 20:26:49,194|916
2014-11-06 20:26:49,196|388
2014-11-06 20:26:49,198|373
2014-11-06 20:26:49,200|284
2014-11-06 20:26:49,202|858
2014-11-06 20:26:49,204|742
2014-11-06 20:26:49,206|977
2014-11-06 20:26:49,208|438
2014-11-06 20:26:49,210|620
2014-11-06 20:26:49,212|476
2014-11-06 20:26:49,214|965
2014-11-06 20:26:49,216|546
2014-11-06 20:26:49,218|568
2014-11-06 20:26:49,220|128
2014-11-06 20:26:49,222|627
2014-11-06 20:26:49,224|135
2014-11-06 20:26:49,226|90
2014-11-06 20:26:49,228|232
2014-11-06 20:26:49,230|960
2014-11-06 20:26:49,232|731
2014-11-06 20:26:49,234|632
2014-11-06 20:26:49,236|61
2014-11-06 20:26:49,238|647
2014-11-06 20:26:49,240|418
2014-11-06 20:26:49,242|350
2014-11-06 20:26:49,244|143
2014-11-06 20:26:49,246|906
2014-11-06 20:26:49,248|485
2014-11-06 20:26:49,250|4
2014-11-06 20:26:49,252|249
2014-11-06 20:26:49,254|899
2014-11-06 20:26:49,256|956
2014-11-06 20:26:49,258|245
2014-11-06 20:26:49,260|364
2014-11-06 20:26:49,262|7
2014-11-06 20:26:49,264|339
2014-11-06 20:26:49,266|677
2014-11-06 20:26:49,268|74
2014-11-06 20:26:49,270|593
2014-11-06 20:26:49,272|199
2014-11-06 20:26:49,274|701
2014-11-06 20:26:49,276|612
2014-11-06 20:26:49,278|868
2014-11-06 20:26:49,280|599
2014-11-06 20:26:49,282|989
2014-11-06 20:26:49,284|214
2014-11-06 20:26:49,286|976
2014-11-06 20:26:49,288|27
2014-11-06 20:26:49,290|176
2014-11-06 20:26:49,292|142
2014-11-06 20:26:49,294|305
2014-11-06 20:26:49,296|302
2014-11-06 20:26:49,298|176
2014-11-06 20:26:49,300|18
2014-11-06 20:26:49,302|282
2014-11-06 20:26:49,304|82
2014-11-06 20:26:49,306|910
2014-11-06 20:26:49,308|939
2014-11-06 20:26:49,310|726
2014-11-06 20:26:49,312|410
2014-11-06 20:26:49,314|479
2014-11-06 20:26:49,316|621
2014-11-06 20:26:49,318|124
2014-11-06 20:26:49,320|528
2014-11-06 20:26:49,322|410
2014-11-06 20:26:49,324|536
2014-11-06 20:26:49,326|54
2014-11-06 20:26:49,328|677
2014-11-06 20:26:49,330|802
2014-11-06 20:26:49,332|662
2014-11-06 20:26:49,334|439
2014-11-06 20:26:49,336|463
2014-11-06 20:26:49,338|280
2014-11-06 20:26:49,340|603
2014-11-06 20:26:49,342|969
2014-11-06 20:26:49,344|96
2014-11-06 20:26:49,346|779
2014-11-06 20:26:49,348|962
2014-11-06 20:26:49,350|52
2014-11-06 20:26:49,352|102
2014-11-06 20:26:49,354|525
2014-11-06 20:26:49,356|395
2014-11-06 20:26:49,358|740
2014-11-06 20:26:49,360|212
2014-11-06 20:26:49,362|219
2014-11-06 20:26:49,364|225
2014-11-06 20:26:49,366|49
2014-11-06 20:26:49,368|522
2014-11-06 20:26:49,370|751
2014-11-06 20:26:49,372|382
2014-11-06 20:26:49,374|576
2014-11-06 20:26:49,376|842
2014-11-06 20:26:49,378|818
2014-11-06 20:26:49,380|585
2014-11-06 20:26:49,382|224
2014-11-06 20:26:49,384|401
2014-11-06 20:26:49,386|556
2014-11-06 20:26:49,388|784
2014-11-06 20:26:49,390|601
2014-11-06 20:26:49,392|94
2014-11-06 20:26:49,394|794
2014-11-06 20:26:49,396|102
2014-11-06 20:26:49,398|63
2014-11-06 20:26:49,400|820
2014-11-06 20:26:49,402|808
2014-11-06 20:26:49,404|816
2014-11-06 20:26:49,406|640
2014-11-06 20:26:49,408|648
2014-11-06 20:26:49,410|272
